,player,hits,team,def_rank,games_played,1_hits_count,2_hits_count,3_hits_count,4_hits_count
1746,Trey Lipscomb,2.0,MIL,10.0,1,1,1,0,0
1747,Logan O'Hoppe,1.0,SEA,1.0,1,1,0,0,0
1748,Jacob Young,1.0,MIL,10.0,1,1,0,0,0
1749,Brandon Drury,2.0,CIN,13.0,1,1,1,0,0
1750,Mickey Moniak,2.0,SEA,1.0,1,1,1,0,0
1751,Zach Neto,1.0,SEA,1.0,1,1,0,0,0
1752,Seiya Suzuki,1.0,MIL,10.0,1,1,0,0,0
1753,Jo Adell,1.0,SEA,1.0,1,1,0,0,0
1754,Luis Arraez,0.0,ATL,8.0,1,0,0,0,0
1755,Jurickson Profar,0.0,ATL,8.0,1,0,0,0,0
1756,Jake Cronenworth,1.0,ATL,8.0,1,1,0,0,0
1757,Manny Machado,1.0,ATL,8.0,1,1,0,0,0
1758,Xander Bogaerts,2.0,ATL,8.0,1,1,1,0,0
1759,Jackson Merrill,0.0,ATL,8.0,1,0,0,0,0
1760,David Peralta,0.0,ATL,8.0,1,0,0,0,0
1761,Ha-Seong Kim,1.0,ATL,8.0,1,1,0,0,0
1762,Kyle Higashioka,0.0,ATL,8.0,1,0,0,0,0
1763,Ketel Marte,0.0,SEA,1.0,1,0,0,0,0
1764,Alek Thomas,1.0,LAD,7.0,1,1,0,0,0
1765,Jarred Kelenic,0.0,SDP,11.0,1,0,0,0,0
1766,Ozzie Albies,1.0,SDP,11.0,1,1,0,0,0
1767,Austin Riley,0.0,SDP,11.0,1,0,0,0,0
1768,Matt Olson,0.0,SDP,11.0,1,0,0,0,0
1769,Marcell Ozuna,2.0,SDP,11.0,1,1,1,0,0
1770,Adam Duvall,2.0,SDP,11.0,1,1,1,0,0
1771,Eddie Rosario,1.0,SDP,11.0,1,1,0,0,0
1772,Eli White,0.0,SDP,11.0,1,0,0,0,0
1773,Travis d'Arnaud,1.0,SDP,11.0,1,1,0,0,0
1774,Andy Ibanez,1.0,LAD,7.0,1,1,0,0,0
1775,Orlando Arcia,2.0,SDP,11.0,1,1,1,0,0
1776,Wenceel Perez,1.0,LAD,7.0,1,1,0,0,0
1777,Justyn-Henry Malloy,1.0,LAD,7.0,1,1,0,0,0
1778,Gio Urshela,1.0,LAD,7.0,1,1,0,0,0
1779,Matt Vierling,2.0,LAD,7.0,1,1,1,0,0
1780,Riley Greene,3.0,LAD,7.0,1,1,1,1,0
1781,Mark Canha,0.0,BAL,12.0,1,0,0,0,0
1782,Jake Rogers,0.0,LAD,7.0,1,0,0,0,0
1783,Carson Kelly,1.0,ATL,8.0,1,1,0,0,0
1784,Colt Keith,3.0,LAD,7.0,1,1,1,1,0
1785,Javier Baez,0.0,LAD,7.0,1,0,0,0,0
1786,Zach McKinstry,2.0,LAD,7.0,1,1,1,0,0
1787,Manuel Margot,0.0,ATL,8.0,1,0,0,0,0
1788,Ryan Vilade,1.0,LAD,7.0,1,1,0,0,0
1789,Shohei Ohtani,2.0,DET,5.0,1,1,1,0,0
1790,Teoscar Hernandez,2.0,DET,5.0,1,1,1,0,0
1791,Freddie Freeman,1.0,DET,5.0,1,1,0,0,0
1792,Masyn Winn,2.0,CHC,14.0,1,1,1,0,0
1793,Andy Pages,2.0,ATL,8.0,1,1,1,0,0
1794,Alec Burleson,3.0,CHC,14.0,1,1,1,1,0
1795,Chris Taylor,1.0,DET,5.0,1,1,0,0,0
1796,Matt Carpenter,1.0,CHC,14.0,1,1,0,0,0
1797,Gavin Lux,2.0,DET,5.0,1,1,1,0,0
1798,William Contreras,2.0,CHC,14.0,1,1,1,0,0
1799,Lars Nootbaar,0.0,CHC,14.0,1,0,0,0,0
1800,Miguel Rojas,0.0,DET,5.0,1,0,0,0,0
1801,Nolan Arenado,1.0,CHC,14.0,1,1,0,0,0
1802,Brandon Crawford,0.0,TBR,9.0,1,0,0,0,0
1803,Austin Barnes,1.0,DET,5.0,1,1,0,0,0
1804,Brendan Donovan,1.0,CHC,14.0,1,1,0,0,0
1805,Andrew McCutchen,2.0,KCR,15.0,1,1,1,0,0
1806,Nolan Gorman,1.0,CHC,14.0,1,1,0,0,0
1807,Pedro Pages,1.0,CHC,14.0,1,1,0,0,0
1808,Bryan Reynolds,4.0,BAL,12.0,1,1,1,1,1
1809,Michael Siani,0.0,CHC,14.0,1,0,0,0,0
1810,Dylan Carlson,1.0,CHC,14.0,1,1,0,0,0
1811,Gunnar Henderson,1.0,NYY,6.0,1,1,0,0,0
1812,Adley Rutschman,1.0,NYY,6.0,1,1,0,0,0
1813,Anthony Santander,1.0,NYY,6.0,1,1,0,0,0
1814,Ryan O'Hearn,1.0,NYY,6.0,1,1,0,0,0
1815,Jordan Westburg,0.0,NYY,6.0,1,0,0,0,0
1816,Jack Suwinski,0.0,KCR,15.0,1,0,0,0,0
1817,Ryan Mountcastle,1.0,NYY,6.0,1,1,0,0,0
1818,Colton Cowser,2.0,NYY,6.0,1,1,1,0,0
1819,Austin Hays,1.0,NYY,6.0,1,1,0,0,0
1820,Cedric Mullins,0.0,NYY,6.0,1,0,0,0,0
1821,Ramon Urias,0.0,NYY,6.0,1,0,0,0,0
1822,Seiya Suzuki,1.0,MIL,10.0,1,1,0,0,0
1823,Tomas Nido,0.0,TBR,9.0,1,0,0,0,0
1824,Yandy Diaz,1.0,CLE,2.0,1,1,0,0,0
1825,Alex Verdugo,1.0,BAL,12.0,1,1,0,0,0
1826,Brandon Lowe,1.0,CLE,2.0,1,1,0,0,0
1827,Juan Soto,2.0,BAL,12.0,1,1,1,0,0
1828,Isaac Paredes,2.0,CLE,2.0,1,1,1,0,0
1829,Aaron Judge,2.0,BAL,12.0,1,1,1,0,0
1830,Josh Lowe,1.0,CLE,2.0,1,1,0,0,0
1831,Ben Rice,0.0,BAL,12.0,1,0,0,0,0
1832,Randy Arozarena,0.0,CLE,2.0,1,0,0,0,0
1833,Gleyber Torres,3.0,BAL,12.0,1,1,1,1,0
1834,Ben Rortvedt,0.0,CLE,2.0,1,0,0,0,0
1835,Austin Wells,1.0,BAL,12.0,1,1,0,0,0
1836,Jose Caballero,2.0,CLE,2.0,1,1,1,0,0
1837,Anthony Volpe,0.0,BAL,12.0,1,0,0,0,0
1838,Richie Palacios,1.0,CLE,2.0,1,1,0,0,0
1839,Jonny DeLuca,0.0,CLE,2.0,1,0,0,0,0
1840,DJ LeMahieu,0.0,BAL,12.0,1,0,0,0,0
1841,Pete Alonso,1.0,SDP,11.0,1,1,0,0,0
1842,Daz Cameron,1.0,SEA,1.0,1,1,0,0,0
1843,Steven Kwan,0.0,TBR,9.0,1,0,0,0,0
1844,Jarren Duran,2.0,KCR,15.0,1,1,1,0,0
1845,Angel Martinez,1.0,TBR,9.0,1,1,0,0,0
1846,David Hamilton,1.0,KCR,15.0,1,1,0,0,0
1847,Jose Ramirez,2.0,CHC,14.0,1,1,1,0,0
1848,Masataka Yoshida,1.0,KCR,15.0,1,1,0,0,0
1849,Josh Naylor,2.0,TBR,9.0,1,1,1,0,0
1850,Rafael Devers,2.0,KCR,15.0,1,1,1,0,0
1851,David Fry,0.0,SEA,1.0,1,0,0,0,0
1852,Rob Refsnyder,1.0,KCR,15.0,1,1,0,0,0
1853,Andres Gimenez,2.0,TBR,9.0,1,1,1,0,0
1854,Wilyer Abreu,1.0,KCR,15.0,1,1,0,0,0
1855,Daniel Schneemann,0.0,TBR,9.0,1,0,0,0,0
1856,Dominic Smith,2.0,KCR,15.0,1,1,1,0,0
1857,Tyler Freeman,1.0,TBR,9.0,1,1,0,0,0
1858,Reese McGuire,2.0,KCR,15.0,1,1,1,0,0
1859,Will Brennan,0.0,TBR,9.0,1,0,0,0,0
1860,Ceddanne Rafaela,0.0,KCR,15.0,1,0,0,0,0
1861,Jhonkensy Noel,1.0,TBR,9.0,1,1,0,0,0
1862,Jonathan India,0.0,NYY,6.0,1,0,0,0,0
1863,Brayan Rocchio,0.0,TBR,9.0,1,0,0,0,0
1864,Bo Naylor,1.0,TBR,9.0,1,1,0,0,0
1865,Charlie Blackmon,1.0,NYM,3.0,1,1,0,0,0
1866,Ezequiel Tovar,2.0,NYM,3.0,1,1,1,0,0
1867,Ryan McMahon,1.0,NYM,3.0,1,1,0,0,0
1868,Elias Diaz,0.0,NYM,3.0,1,0,0,0,0
1869,Brenton Doyle,1.0,NYM,3.0,1,1,0,0,0
1870,Noelvi Marte,1.0,BAL,12.0,1,1,0,0,0
1871,Brendan Rodgers,0.0,NYM,3.0,1,0,0,0,0
1872,Jake Cave,1.0,NYM,3.0,1,1,0,0,0
1873,Will Benson,0.0,NYY,6.0,1,0,0,0,0
1874,Michael Toglia,0.0,NYM,3.0,1,0,0,0,0
1875,Sam Hilliard,2.0,HOU,4.0,1,1,1,0,0
1876,Freddy Fermin,0.0,CIN,13.0,1,0,0,0,0
1877,Joey Loperfido,1.0,KCR,15.0,1,1,0,0,0
1878,Jazz Chisholm Jr.,1.0,CIN,13.0,1,1,0,0,0
1879,Bryan De La Cruz,1.0,CIN,13.0,1,1,0,0,0
1880,Jake Burger,4.0,CIN,13.0,1,1,1,1,1
1881,Joey Ortiz,0.0,CLE,2.0,1,0,0,0,0
1882,Josh Bell,2.0,CIN,13.0,1,1,1,0,0
1883,Dane Myers,1.0,CIN,13.0,1,1,0,0,0
1884,Vidal Brujan,0.0,CIN,13.0,1,0,0,0,0
1885,Xavier Edwards,2.0,CIN,13.0,1,1,1,0,0
1886,Emmanuel Rivera,1.0,CIN,13.0,1,1,0,0,0
1887,Jonah Bride,1.0,CIN,13.0,1,1,0,0,0
1888,Juan Soto,1.0,CIN,13.0,1,1,0,0,0
1889,Blake Perkins,0.0,NYM,3.0,1,0,0,0,0
1890,Nick Fortes,1.0,CIN,13.0,1,1,0,0,0
1891,Marcus Semien,1.0,HOU,4.0,1,1,0,0,0
1892,Corey Seager,1.0,HOU,4.0,1,1,0,0,0
1893,Luis Arraez,3.0,ATL,8.0,1,1,1,1,0
1894,Josh Smith,0.0,HOU,4.0,1,0,0,0,0
1895,Jurickson Profar,0.0,ATL,8.0,1,0,0,0,0
1896,Wyatt Langford,0.0,HOU,4.0,1,0,0,0,0
1897,Jake Cronenworth,0.0,ATL,8.0,1,0,0,0,0
1898,Adolis Garcia,0.0,TBR,9.0,1,0,0,0,0
1899,Manny Machado,3.0,ATL,8.0,1,1,1,1,0
1900,Nathaniel Lowe,1.0,HOU,4.0,1,1,0,0,0
1901,Donovan Solano,2.0,ATL,8.0,1,1,1,0,0
1902,Jonah Heim,1.0,HOU,4.0,1,1,0,0,0
1903,Jackson Merrill,1.0,ATL,8.0,1,1,0,0,0
1904,Travis Jankowski,0.0,HOU,4.0,1,0,0,0,0
1905,David Peralta,3.0,ATL,8.0,1,1,1,1,0
1906,Bryce Johnson,0.0,ATL,8.0,1,0,0,0,0
1907,Leody Taveras,0.0,HOU,4.0,1,0,0,0,0
1908,Luis Campusano,0.0,ATL,8.0,1,0,0,0,0
1909,CJ Abrams,1.0,MIL,10.0,1,1,0,0,0
1910,Tyler Wade,1.0,ATL,8.0,1,1,0,0,0
1911,Lane Thomas,2.0,MIL,10.0,1,1,1,0,0
1912,Ha-Seong Kim,0.0,ATL,8.0,1,0,0,0,0
1913,Juan Yepez,2.0,MIL,10.0,1,1,1,0,0
1914,James Wood,1.0,MIL,10.0,1,1,0,0,0
1915,Harold Ramirez,1.0,MIL,10.0,1,1,0,0,0
1916,Keibert Ruiz,0.0,MIL,10.0,1,0,0,0,0
1917,Ildemaro Vargas,1.0,MIL,10.0,1,1,0,0,0
1918,Riley Adams,2.0,MIL,10.0,1,1,1,0,0
1919,Jesse Winker,0.0,MIL,10.0,1,0,0,0,0
1920,Derek Law,0.0,MIL,10.0,1,0,0,0,0
1921,Kyle Finnegan,0.0,MIL,10.0,1,0,0,0,0
1922,Trey Lipscomb,0.0,MIL,10.0,1,0,0,0,0
1923,Luis Garcia Jr.,2.0,MIL,10.0,1,1,1,0,0
1924,Masyn Winn,2.0,CHC,14.0,1,1,1,0,0
1925,Jacob Young,0.0,MIL,10.0,1,0,0,0,0
1926,Alec Burleson,0.0,CHC,14.0,1,0,0,0,0
1927,Jarred Kelenic,0.0,SDP,11.0,1,0,0,0,0
1928,Michael Siani,0.0,CHC,14.0,1,0,0,0,0
1929,Ozzie Albies,1.0,SDP,11.0,1,1,0,0,0
1930,William Contreras,1.0,CHC,14.0,1,1,0,0,0
1931,Austin Riley,0.0,SDP,11.0,1,0,0,0,0
1932,Paul Goldschmidt,2.0,TBR,9.0,1,1,1,0,0
1933,Matt Olson,0.0,SDP,11.0,1,0,0,0,0
1934,Brendan Donovan,1.0,CHC,14.0,1,1,0,0,0
1935,Marcell Ozuna,2.0,SDP,11.0,1,1,1,0,0
1936,Nolan Arenado,2.0,CHC,14.0,1,1,1,0,0
1937,Adam Duvall,1.0,SDP,11.0,1,1,0,0,0
1938,Lars Nootbaar,1.0,CHC,14.0,1,1,0,0,0
1939,Eddie Rosario,1.0,SDP,11.0,1,1,0,0,0
1940,Matt Carpenter,1.0,CHC,14.0,1,1,0,0,0
1941,Sean Murphy,0.0,SDP,11.0,1,0,0,0,0
1942,Nolan Gorman,1.0,CHC,14.0,1,1,0,0,0
1943,Orlando Arcia,0.0,SDP,11.0,1,0,0,0,0
1944,Anthony Rendon,0.0,SEA,1.0,1,0,0,0,0
1945,Willi Castro,2.0,ATL,8.0,1,1,1,0,0
1946,Nolan Schanuel,0.0,SEA,1.0,1,0,0,0,0
1947,Taylor Ward,1.0,SEA,1.0,1,1,0,0,0
1948,Brandon Drury,0.0,SEA,1.0,1,0,0,0,0
1949,Logan O'Hoppe,1.0,SEA,1.0,1,1,0,0,0
1950,Mickey Moniak,1.0,CIN,13.0,1,1,0,0,0
1951,Keston Hiura,0.0,SEA,1.0,1,0,0,0,0
1952,Luis Guillorme,0.0,SEA,1.0,1,0,0,0,0
1953,Zach Neto,0.0,SEA,1.0,1,0,0,0,0
1954,Jo Adell,2.0,SEA,1.0,1,1,1,0,0
1955,Ian Happ,0.0,MIL,10.0,1,0,0,0,0
1956,Christian Walker,2.0,SEA,1.0,1,1,1,0,0
1957,Gunnar Henderson,1.0,NYY,6.0,1,1,0,0,0
1958,Adley Rutschman,0.0,NYY,6.0,1,0,0,0,0
1959,Ryan Mountcastle,1.0,NYY,6.0,1,1,0,0,0
1960,Anthony Santander,2.0,NYY,6.0,1,1,1,0,0
1961,Cedric Mullins,1.0,NYY,6.0,1,1,0,0,0
1962,Jordan Westburg,0.0,NYY,6.0,1,0,0,0,0
1963,Austin Hays,0.0,NYY,6.0,1,0,0,0,0
1964,Jorge Mateo,2.0,NYY,6.0,1,1,1,0,0
1965,Kyle Stowers,1.0,NYY,6.0,1,1,0,0,0
1966,Colton Cowser,0.0,NYY,6.0,1,0,0,0,0
1967,James McCann,0.0,NYY,6.0,1,0,0,0,0
1968,Ryan O'Hearn,0.0,NYY,6.0,1,0,0,0,0
1969,Jarren Duran,4.0,KCR,15.0,1,1,1,1,1
1970,David Hamilton,3.0,KCR,15.0,1,1,1,1,0
1971,Masataka Yoshida,0.0,KCR,15.0,1,0,0,0,0
1972,Rob Refsnyder,0.0,KCR,15.0,1,0,0,0,0
1973,Rafael Devers,2.0,KCR,15.0,1,1,1,0,0
1974,Tyler O'Neill,1.0,KCR,15.0,1,1,0,0,0
1975,Wilyer Abreu,1.0,KCR,15.0,1,1,0,0,0
1976,Ben Rice,1.0,BAL,12.0,1,1,0,0,0
1977,Connor Wong,0.0,KCR,15.0,1,0,0,0,0
1978,DJ LeMahieu,0.0,BAL,12.0,1,0,0,0,0
1979,Romy Gonzalez,0.0,KCR,15.0,1,0,0,0,0
1980,Juan Soto,0.0,BAL,12.0,1,0,0,0,0
1981,Dominic Smith,2.0,KCR,15.0,1,1,1,0,0
1982,Aaron Judge,0.0,BAL,12.0,1,0,0,0,0
1983,Reese McGuire,1.0,KCR,15.0,1,1,0,0,0
1984,Alex Verdugo,0.0,BAL,12.0,1,0,0,0,0
1985,Ceddanne Rafaela,0.0,KCR,15.0,1,0,0,0,0
1986,Gleyber Torres,1.0,BAL,12.0,1,1,0,0,0
1987,Anthony Volpe,1.0,BAL,12.0,1,1,0,0,0
1988,Oswaldo Cabrera,1.0,BAL,12.0,1,1,0,0,0
1989,Yandy Diaz,0.0,CLE,2.0,1,0,0,0,0
1990,Garrett Hampson,0.0,CIN,13.0,1,0,0,0,0
1991,Brandon Lowe,1.0,CLE,2.0,1,1,0,0,0
1992,Randy Arozarena,1.0,CLE,2.0,1,1,0,0,0
1993,Isaac Paredes,0.0,CLE,2.0,1,0,0,0,0
1994,Josh Lowe,0.0,CLE,2.0,1,0,0,0,0
1995,Amed Rosario,2.0,CLE,2.0,1,1,1,0,0
1996,Jose Caballero,0.0,CLE,2.0,1,0,0,0,0
1997,Jose Siri,1.0,CLE,2.0,1,1,0,0,0
1998,Ben Rortvedt,0.0,CLE,2.0,1,0,0,0,0
1999,Taylor Walls,0.0,CLE,2.0,1,0,0,0,0
2000,Steven Kwan,1.0,TBR,9.0,1,1,0,0,0
2001,Angel Martinez,2.0,TBR,9.0,1,1,1,0,0
2002,Jose Ramirez,0.0,SEA,1.0,1,0,0,0,0
2003,Josh Naylor,0.0,CHC,14.0,1,0,0,0,0
2004,Will Brennan,0.0,TBR,9.0,1,0,0,0,0
2005,David Fry,0.0,CIN,13.0,1,0,0,0,0
2006,Wenceel Perez,0.0,LAD,7.0,1,0,0,0,0
2007,Andres Gimenez,1.0,TBR,9.0,1,1,0,0,0
2008,Colt Keith,1.0,LAD,7.0,1,1,0,0,0
2009,Daniel Schneemann,0.0,TBR,9.0,1,0,0,0,0
2010,Matt Vierling,1.0,LAD,7.0,1,1,0,0,0
2011,Bo Naylor,0.0,TBR,9.0,1,0,0,0,0
2012,Riley Greene,1.0,LAD,7.0,1,1,0,0,0
2013,Brayan Rocchio,0.0,TBR,9.0,1,0,0,0,0
2014,Carson Kelly,1.0,LAD,7.0,1,1,0,0,0
2015,Charlie Blackmon,2.0,NYM,3.0,1,1,1,0,0
2016,Gio Urshela,0.0,LAD,7.0,1,0,0,0,0
2017,Ezequiel Tovar,3.0,NYM,3.0,1,1,1,1,0
2018,Zach McKinstry,1.0,LAD,7.0,1,1,0,0,0
2019,Ryan McMahon,1.0,NYM,3.0,1,1,0,0,0
2020,Andy Ibanez,1.0,LAD,7.0,1,1,0,0,0
2021,Brenton Doyle,1.0,NYM,3.0,1,1,0,0,0
2022,Justyn-Henry Malloy,1.0,LAD,7.0,1,1,0,0,0
2023,Brendan Rodgers,0.0,NYM,3.0,1,0,0,0,0
2024,Jacob Stallings,0.0,NYM,3.0,1,0,0,0,0
2025,Jonathan India,1.0,NYY,6.0,1,1,0,0,0
2026,Sean Bouchard,0.0,NYM,3.0,1,0,0,0,0
2027,Sam Hilliard,0.0,NYM,3.0,1,0,0,0,0
2028,Hunter Goodman,0.0,NYM,3.0,1,0,0,0,0
2029,Jake Cave,0.0,NYM,3.0,1,0,0,0,0
2030,Austin Slater,0.0,NYY,6.0,1,0,0,0,0
2031,Shohei Ohtani,2.0,DET,5.0,1,1,1,0,0
2032,Will Smith,2.0,DET,5.0,1,1,1,0,0
2033,Rece Hinds,0.0,BAL,12.0,1,0,0,0,0
2034,Freddie Freeman,0.0,DET,5.0,1,0,0,0,0
2035,Teoscar Hernandez,1.0,DET,5.0,1,1,0,0,0
2036,Miguel Rojas,1.0,ATL,8.0,1,1,0,0,0
2037,Gavin Lux,0.0,DET,5.0,1,0,0,0,0
2038,Chris Taylor,0.0,DET,5.0,1,0,0,0,0
2039,James Outman,0.0,DET,5.0,1,0,0,0,0
2040,Miguel Vargas,0.0,DET,5.0,1,0,0,0,0
2041,Ryan O'Hearn,0.0,DET,5.0,1,0,0,0,0
2042,Jazz Chisholm Jr.,0.0,CIN,13.0,1,0,0,0,0
2043,Bryan De La Cruz,0.0,CIN,13.0,1,0,0,0,0
2044,Josh Bell,0.0,CIN,13.0,1,0,0,0,0
2045,Jake Burger,1.0,CIN,13.0,1,1,0,0,0
2046,Xavier Edwards,2.0,CIN,13.0,1,1,1,0,0
2047,Juan Soto,1.0,BAL,12.0,1,1,0,0,0
2048,Jonah Bride,2.0,CIN,13.0,1,1,1,0,0
2049,Emmanuel Rivera,0.0,CIN,13.0,1,0,0,0,0
2050,Vidal Brujan,0.0,CIN,13.0,1,0,0,0,0
2051,Nick Gordon,1.0,CIN,13.0,1,1,0,0,0
2052,Nick Fortes,2.0,CIN,13.0,1,1,1,0,0
2053,Andrew McCutchen,1.0,KCR,15.0,1,1,0,0,0
2054,Nick Gonzales,1.0,BAL,12.0,1,1,0,0,0
2055,Joey Bart,1.0,KCR,15.0,1,1,0,0,0
2056,Marcus Semien,1.0,HOU,4.0,1,1,0,0,0
2057,Christian Yelich,1.0,CLE,2.0,1,1,0,0,0
2058,Corey Seager,0.0,HOU,4.0,1,0,0,0,0
2059,Willy Adames,4.0,NYM,3.0,1,1,1,1,1
2060,Josh Smith,2.0,HOU,4.0,1,1,1,0,0
2061,Wyatt Langford,0.0,TBR,9.0,1,0,0,0,0
2062,Adolis Garcia,0.0,HOU,4.0,1,0,0,0,0
2063,Nathaniel Lowe,0.0,HOU,4.0,1,0,0,0,0
2064,Jonah Heim,0.0,HOU,4.0,1,0,0,0,0
2065,Masyn Winn,0.0,CHC,14.0,1,0,0,0,0
2066,Andrew Knizner,0.0,HOU,4.0,1,0,0,0,0
2067,Alec Burleson,2.0,CHC,14.0,1,1,1,0,0
2068,CJ Abrams,1.0,MIL,10.0,1,1,0,0,0
2069,Paul Goldschmidt,0.0,CHC,14.0,1,0,0,0,0
2070,James Wood,1.0,MIL,10.0,1,1,0,0,0
2071,Brendan Donovan,3.0,CHC,14.0,1,1,1,1,0
2072,Lane Thomas,1.0,MIL,10.0,1,1,0,0,0
2073,Nolan Arenado,2.0,TBR,9.0,1,1,1,0,0
2074,Jesse Winker,0.0,MIL,10.0,1,0,0,0,0
2075,Lars Nootbaar,0.0,CHC,14.0,1,0,0,0,0
2076,Harold Ramirez,0.0,MIL,10.0,1,0,0,0,0
2077,Nolan Gorman,0.0,CHC,14.0,1,0,0,0,0
2078,Juan Yepez,2.0,MIL,10.0,1,1,1,0,0
2079,Pedro Pages,1.0,CHC,14.0,1,1,0,0,0
2080,Keibert Ruiz,0.0,MIL,10.0,1,0,0,0,0
2081,William Contreras,0.0,CHC,14.0,1,0,0,0,0
2082,Ildemaro Vargas,1.0,MIL,10.0,1,1,0,0,0
2083,Brandon Crawford,0.0,CHC,14.0,1,0,0,0,0
2084,Trey Lipscomb,1.0,MIL,10.0,1,1,0,0,0
2085,Jacob Young,0.0,MIL,10.0,1,0,0,0,0
2086,Nolan Schanuel,1.0,SEA,1.0,1,1,0,0,0
2087,Pete Crow-Armstrong,2.0,MIL,10.0,1,1,1,0,0
2088,Brandon Drury,0.0,SEA,1.0,1,0,0,0,0
2089,Manuel Margot,2.0,ATL,8.0,1,1,1,0,0
2090,Taylor Ward,0.0,SEA,1.0,1,0,0,0,0
2091,Willie Calhoun,0.0,SEA,1.0,1,0,0,0,0
2092,Logan O'Hoppe,0.0,SEA,1.0,1,0,0,0,0
2093,Mickey Moniak,0.0,SEA,1.0,1,0,0,0,0
2094,Zach Neto,1.0,SEA,1.0,1,1,0,0,0
2095,Jo Adell,1.0,SEA,1.0,1,1,0,0,0
2096,Keston Hiura,0.0,CIN,13.0,1,0,0,0,0
2097,Anthony Rendon,0.0,SEA,1.0,1,0,0,0,0
2098,Jurickson Profar,2.0,ATL,8.0,1,1,1,0,0
2099,Donovan Solano,1.0,ATL,8.0,1,1,0,0,0
2100,Manny Machado,1.0,ATL,8.0,1,1,0,0,0
2101,Xander Bogaerts,2.0,ATL,8.0,1,1,1,0,0
2102,Jake Cronenworth,0.0,ATL,8.0,1,0,0,0,0
2103,Ha-Seong Kim,1.0,ATL,8.0,1,1,0,0,0
2104,Jackson Merrill,0.0,ATL,8.0,1,0,0,0,0
2105,Kyle Higashioka,0.0,ATL,8.0,1,0,0,0,0
2106,Bryce Johnson,0.0,ATL,8.0,1,0,0,0,0
2107,Luis Campusano,1.0,ATL,8.0,1,1,0,0,0
2108,David Peralta,0.0,ATL,8.0,1,0,0,0,0
2109,Jarred Kelenic,0.0,SDP,11.0,1,0,0,0,0
2110,Ozzie Albies,2.0,SDP,11.0,1,1,1,0,0
2111,Austin Riley,1.0,SDP,11.0,1,1,0,0,0
2112,Matt Olson,1.0,SDP,11.0,1,1,0,0,0
2113,Marcell Ozuna,1.0,SDP,11.0,1,1,0,0,0
2114,Jake McCarthy,1.0,LAD,7.0,1,1,0,0,0
2115,Travis d'Arnaud,2.0,SDP,11.0,1,1,1,0,0
2116,Eddie Rosario,0.0,SDP,11.0,1,0,0,0,0
2117,Eli White,0.0,SDP,11.0,1,0,0,0,0
2118,Adam Duvall,1.0,SDP,11.0,1,1,0,0,0
2119,Ben Rice,1.0,NYM,3.0,1,1,0,0,0
2120,Orlando Arcia,1.0,SDP,11.0,1,1,0,0,0
2121,Aaron Judge,0.0,NYY,6.0,1,0,0,0,0
2122,Cody Bellinger,1.0,NYM,3.0,1,1,0,0,0
2123,Paul Goldschmidt,0.0,NYM,3.0,1,0,0,0,0
2124,Jasson Dominguez,2.0,NYM,3.0,1,1,1,0,0
2125,Anthony Volpe,1.0,NYM,3.0,1,1,0,0,0
2126,DJ LeMahieu,2.0,NYM,3.0,1,1,1,0,0
2127,Pete Crow-Armstrong,1.0,DET,5.0,1,1,0,0,0
2128,Francisco Lindor,0.0,NYY,6.0,1,0,0,0,0
2129,Juan Soto,1.0,NYY,6.0,1,1,0,0,0
2130,Seiya Suzuki,0.0,MIL,10.0,1,0,0,0,0
2131,Pete Alonso,1.0,CHC,14.0,1,1,0,0,0
2132,Mark Vientos,0.0,NYY,6.0,1,0,0,0,0
2133,Jeff McNeil,0.0,NYY,6.0,1,0,0,0,0
2134,Luis Torrens,1.0,NYY,6.0,1,1,0,0,0
2135,Brett Baty,0.0,NYY,6.0,1,0,0,0,0
2136,Taylor Ward,1.0,SEA,1.0,1,1,0,0,0
2137,Bo Bichette,1.0,DET,5.0,1,1,0,0,0
2138,Colt Keith,2.0,CHC,14.0,1,1,1,0,0
2139,Vladimir Guerrero Jr.,0.0,NYY,6.0,1,0,0,0,0
2140,Miguel Vargas,0.0,HOU,4.0,1,0,0,0,0
2141,Daulton Varsho,0.0,DET,5.0,1,0,0,0,0
2142,Elvis Peguero,0.0,CHC,14.0,1,0,0,0,0
2143,George Springer,0.0,DET,5.0,1,0,0,0,0
2144,Luis Robert Jr.,0.0,CHC,14.0,1,0,0,0,0
2145,Addison Barger,0.0,DET,5.0,1,0,0,0,0
2146,Andrew Vaughn,0.0,CHC,14.0,1,0,0,0,0
2147,Ernie Clement,0.0,DET,5.0,1,0,0,0,0
2148,Nathan Lukes,0.0,DET,5.0,1,0,0,0,0
2149,J.T. Realmuto,0.0,CHC,14.0,1,0,0,0,0
2150,Tyler Heineman,0.0,CHC,14.0,1,0,0,0,0
2151,Joshua Palacios,0.0,CHC,14.0,1,0,0,0,0
2152,Michael Stefanic,0.0,DET,5.0,1,0,0,0,0
2153,Gunnar Henderson,0.0,LAD,7.0,1,0,0,0,0
2154,Corey Seager,0.0,ATL,8.0,1,0,0,0,0
2155,Jarren Duran,1.0,MIL,10.0,1,1,0,0,0
2156,Yordan Alvarez,0.0,LAD,7.0,1,0,0,0,0
2157,Ketel Marte,1.0,CLE,2.0,1,1,0,0,0
2158,David Fry,1.0,MIL,10.0,1,1,0,0,0
2159,Ryan McMahon,0.0,DET,5.0,1,0,0,0,0
2160,Willi Castro,0.0,LAD,7.0,1,0,0,0,0
