away_hitters,away_AB,away_R,away_H,away_RBI,away_HR,away_BB,away_K,away_AVG,away_OBP,away_SLG,home_hitters,home_AB,home_R,home_H,home_RBI,home_HR,home_BB,home_K,home_AVG,home_OBP,home_SLG
M. HandleyC,3,0,1,0,0,0,2,.143,.250,.143,C. VazquezC,3,0,0,0,0,0,1,.176,.259,.255
aA. RutschmanPH,1,0,0,0,0,0,0,.210,.314,.345,team,28,5,5,5,1,5,11,,,
team,35,2,10,2,0,1,11,,,,,,,,,,,,,,
J. SmithSS,4,0,1,0,0,1,0,.320,.397,.466,J. DuranLF,3,0,0,1,0,0,1,.259,.311,.398
W. LangfordLF,4,0,1,0,0,0,1,.269,.345,.490,R. DeversDH,3,1,2,2,1,1,0,.255,.379,.455
J. Pederson1B,1,0,0,0,0,3,0,.132,.240,.209,A. Bregman3B,4,0,0,0,0,0,1,.318,.392,.596
A. GarcíaRF,3,0,0,0,0,1,0,.233,.287,.403,K. Campbell2B,4,0,0,0,0,0,1,.277,.374,.445
M. Semien2B,4,0,0,0,0,0,1,.179,.258,.231,W. AbreuRF,4,0,0,0,0,0,0,.285,.389,.561
E. CarterCF,4,0,0,0,0,0,0,.154,.154,.154,T. StorySS,3,2,1,0,0,1,1,.253,.297,.370
J. Jung3B,3,0,0,0,0,1,0,.264,.304,.425,A. Toro1B,4,0,0,0,0,0,1,.111,.111,.111
D. HarrisDH,4,0,0,0,0,0,1,.200,.263,.343,C. NarvaezC,3,1,1,1,0,1,2,.222,.278,.378
T. BarnhartC,3,0,3,0,0,0,0,.429,.500,.429,C. RafaelaCF,2,1,2,0,0,1,0,.239,.298,.345
team,30,0,5,0,0,6,3,,,,team,30,5,6,4,1,4,7,,,
C. MeidrothSS,4,0,1,0,0,0,1,.245,.355,.264,J. IndiaLF,4,3,2,2,0,1,0,.237,.340,.313
M. Vargas3B,3,0,0,0,0,0,1,.220,.313,.326,B. Witt Jr.SS,5,2,4,2,0,0,0,.325,.392,.530
N. MatonRF,1,0,0,0,0,0,0,.167,.286,.315,C. BiggioPR-3B,0,1,0,0,0,0,0,.192,.323,.250
E. QueroC,3,0,1,0,0,1,0,.293,.397,.345,V. Pasquantino1B,5,1,2,1,0,0,0,.216,.269,.385
L. Robert Jr.CF,4,0,1,0,0,0,2,.192,.301,.336,S. PerezDH,4,0,2,3,0,0,2,.241,.286,.380
A. Vaughn1B,3,0,1,0,0,0,1,.186,.223,.293,M. Garcia3B-SS,5,0,2,2,0,0,0,.326,.392,.508
J. PalaciosDH,3,0,1,0,0,0,1,.186,.304,.237,M. Massey2B,5,0,2,0,0,0,0,.206,.218,.270
L. Sosa2B,3,0,1,0,0,0,0,.248,.271,.333,H. RenfroeRF,4,0,0,0,0,0,1,.152,.218,.190
B. BaldwinLF,3,0,0,0,0,0,1,.243,.274,.374,D. WatersCF,4,2,2,0,0,0,0,.286,.333,.417
M. TaylorRF,2,0,0,0,0,0,2,.192,.244,.329,F. FerminC,4,1,1,0,0,0,1,.265,.306,.324
aJ. RojasPH-3B,1,0,0,0,0,0,1,.300,.417,.300,team,40,10,17,10,0,1,4,,,
team,30,0,6,0,0,1,10,,,,,,,,,,,,,,
J. MalloyRF,4,1,2,1,0,1,1,.188,.349,.281,B. DoyleCF,4,0,1,0,0,0,2,.224,.276,.374
G. Torres2B,5,1,2,1,0,0,0,.295,.355,.463,S. BouchardRF,0,0,0,0,0,0,0,.164,.246,.255
J. JungPR-3B,0,0,0,0,0,0,0,.100,.270,.100,J. BeckLF,4,1,1,0,0,0,2,.268,.330,.561
Z. McKinstryLF,4,2,1,1,0,1,0,.282,.377,.410,R. McMahon3B,4,0,0,0,0,0,4,.187,.303,.341
A. Ibanez3B-2B,4,1,2,2,0,0,1,.259,.339,.407,H. GoodmanC,3,0,0,1,0,0,1,.264,.333,.430
S. Torkelson1B,4,1,2,3,0,0,1,.241,.348,.541,M. Toglia1B,3,0,0,0,0,1,1,.210,.272,.363
C. Keith1B,1,0,0,0,0,0,0,.205,.346,.330,N. MartiniDH,2,1,1,0,0,0,0,.243,.321,.271
K. CarpenterDH,5,0,0,0,0,0,3,.279,.299,.516,aO. MillerPH-DH,1,0,0,0,0,0,0,.167,.375,.167
J. BaezCF,5,1,2,1,0,0,1,.317,.355,.481,M. MoniakRF-CF,3,0,1,0,0,0,1,.211,.279,.421
T. NidoC,4,1,1,0,0,0,3,.345,.367,.345,A. TrejoSS,2,0,0,1,0,0,0,.214,.233,.286
T. SweeneySS,4,2,2,0,0,0,0,.261,.341,.383,A. Amador2B,3,0,0,0,0,0,0,.152,.220,.283
team,40,10,14,9,0,2,10,,,,team,29,2,4,2,0,1,11,,,
K. CarpenterRF,4,2,1,1,0,0,0,.278,.298,.508,B. DoyleCF,3,0,0,0,0,1,1,.218,.275,.364
aJ. MalloyPH-RF,1,0,1,3,0,0,0,.200,.357,.308,A. Amador2B,0,0,0,0,0,0,0,.152,.220,.283
G. TorresDH,5,1,1,3,0,0,0,.290,.348,.460,J. BeckLF,4,0,1,0,0,0,0,.267,.326,.547
C. Keith2B,5,1,2,2,1,0,0,.215,.348,.366,R. McMahon3B,1,0,0,0,0,2,0,.185,.311,.339
R. GreeneLF,4,0,0,0,0,1,2,.259,.312,.462,S. BouchardRF,1,0,0,0,0,0,1,.161,.242,.250
S. Torkelson1B,5,1,3,1,0,0,0,.254,.356,.551,H. GoodmanDH,4,0,1,0,0,0,1,.264,.331,.424
J. Jung3B,4,1,1,1,0,0,1,.118,.268,.118,M. Toglia1B,3,0,0,0,0,1,0,.205,.271,.354
D. DinglerC,4,1,1,0,0,0,1,.290,.311,.470,M. MoniakRF-CF,4,1,2,0,0,0,0,.222,.287,.424
T. SweeneySS,4,2,2,0,0,0,0,.269,.346,.387,K. FarmerSS,3,0,1,0,0,0,0,.240,.267,.330
A. IbanezSS,0,0,0,0,0,0,0,.259,.339,.407,O. Miller2B-3B,3,0,0,1,0,0,1,.111,.273,.111
B. HicklenCF,3,2,2,0,0,1,1,.667,.750,.667,J. StallingsC,2,0,0,0,0,0,0,.175,.277,.228
team,39,11,14,11,1,2,5,,,,team,28,1,5,1,0,4,4,,,
B. Stott2B,4,2,2,3,1,0,0,.277,.340,.415,Y. DiazDH,5,1,1,3,1,0,1,.255,.307,.430
T. TurnerSS,5,0,2,1,0,0,0,.310,.376,.401,C. MorelLF,3,0,0,0,0,1,1,.220,.304,.370
B. Harper1B,4,0,0,1,0,0,1,.236,.357,.414,B. Lowe2B,1,1,0,0,0,0,0,.198,.250,.302
K. SchwarberLF,4,0,1,0,0,0,0,.263,.406,.571,J. Caminero3B-1B,3,1,1,2,1,1,0,.244,.276,.444
J. RojasPR-CF,1,1,0,0,0,0,0,.299,.338,.403,J. Aranda1B,4,0,3,0,0,0,1,.333,.427,.562
N. CastellanosDH,3,0,0,0,0,1,1,.279,.329,.436,T. JankowskiPR-RF,1,0,0,0,0,0,1,.278,.316,.333
W. WilsonPR-DH,0,0,0,0,0,0,0,.300,.300,.600,D. JansenC,5,0,2,1,0,0,1,.158,.304,.224
M. KeplerRF,3,0,0,1,0,1,0,.246,.333,.432,C. Mead2B,2,0,1,0,0,0,0,.164,.242,.182
J.T. RealmutoC,3,0,1,0,0,1,1,.237,.313,.373,aC. SimpsonPH-RF-LF,3,0,1,0,0,0,1,.270,.299,.286
A. Bohm3B,4,1,1,0,0,0,1,.237,.272,.309,J. CaballeroRF-2B-3B,5,1,2,0,0,0,2,.237,.326,.355
E. SosaPR-3B,0,1,0,0,0,0,0,.341,.391,.439,K. MisnerCF,4,0,0,0,0,0,3,.260,.303,.440
B. MarshCF-LF,4,2,2,1,0,0,1,.170,.274,.264,T. WallsSS,4,2,3,0,0,0,0,.205,.280,.250
team,35,7,9,7,1,3,5,,,,team,40,6,14,6,2,2,11,,,
T. FriedlCF,4,0,1,1,0,1,1,.272,.339,.388,A. VerdugoLF,5,0,0,0,0,0,0,.260,.316,.356
M. McLain2B,5,0,1,0,0,0,1,.170,.290,.286,A. Riley3B,5,1,1,0,0,0,1,.286,.329,.487
E. De La CruzSS,4,0,0,0,0,1,3,.258,.339,.391,M. OzunaDH,4,0,2,0,0,0,2,.276,.430,.440
G. LuxLF,5,0,1,0,0,0,0,.298,.388,.413,S. FairchildPR-DH,1,0,0,0,0,0,0,.048,.048,.143
S. Steer1B,5,1,1,0,0,0,3,.187,.259,.293,M. Olson1B,3,0,1,1,0,1,2,.229,.366,.405
S. Espinal3B,5,0,0,0,0,0,0,.305,.359,.358,O. Albies2B,4,2,0,0,0,1,2,.233,.294,.363
T. StephensonDH,2,0,0,0,0,1,2,.182,.333,.409,S. MurphyC,4,0,1,0,0,0,2,.225,.319,.513
B. DunnPR-DH,2,1,0,0,0,0,0,.150,.320,.233,E. RosarioPR,0,1,0,0,0,0,0,.000,.000,.000
J. TrevinoC,4,0,3,1,0,0,0,.310,.344,.524,O. ArciaSS,1,0,0,0,0,0,0,.194,.219,.226
J. HurtubisePR,0,1,0,0,0,0,0,.083,.267,.083,E. WhiteRF,3,1,1,1,0,1,1,.304,.351,.536
A. WynnsC,1,0,0,0,0,0,0,.405,.450,.703,M. Harris IICF,5,0,3,2,0,0,1,.229,.245,.354
R. HindsRF,3,1,2,2,1,1,1,.333,.429,1.000,N. AllenSS,3,0,0,0,0,0,0,.247,.300,.290
team,40,4,9,4,1,4,11,,,,aD. BaldwinPH-C,2,0,1,1,0,0,1,.279,.343,.459
,,,,,,,,,,,team,40,5,10,5,0,3,12,,,
B. BichetteSS,5,1,1,0,0,1,2,.275,.316,.363,Z. NetoSS,5,2,2,0,0,0,2,.300,.347,.543
V. Guerrero Jr.1B,4,2,3,0,0,1,1,.295,.383,.432,N. Schanuel1B,4,1,2,0,0,1,1,.256,.341,.372
A. SantanderRF,5,0,2,2,0,0,1,.196,.275,.336,T. WardLF,5,1,1,2,1,0,1,.181,.224,.391
M. StrawLF,0,0,0,0,0,0,0,.288,.323,.390,J. SolerDH,4,0,1,0,0,0,0,.231,.292,.431
G. SpringerDH,2,3,0,0,0,3,2,.298,.413,.510,L. O'HoppeC,3,0,1,1,0,0,1,.284,.319,.541
D. VarshoCF,4,1,3,3,1,0,1,.273,.346,.727,Y. Moncada3B,4,0,0,0,0,0,3,.219,.359,.469
A. KirkC,4,0,0,1,0,1,1,.259,.288,.339,K. ParisCF,4,0,0,0,0,0,2,.219,.299,.458
A. Barger3B,4,0,1,1,0,1,1,.171,.244,.244,J. AdellRF,4,1,1,1,1,0,1,.184,.223,.347
E. Clement2B,5,0,3,0,0,0,1,.245,.273,.309,Tim Anderson2B,4,0,1,0,0,0,2,.203,.239,.219
N. LukesLF-RF,5,1,1,0,0,0,1,.260,.367,.360,team,37,5,9,4,2,1,13,,,
team,38,8,14,7,1,7,11,,,,,,,,,,,,,,
S. OhtaniDH,5,1,1,1,1,0,1,.296,.405,.627,C. CarrollRF,4,0,0,0,0,0,1,.289,.362,.597
M. BettsSS,5,1,2,0,0,0,0,.263,.353,.421,K. Marte2B,3,1,1,1,1,1,0,.267,.389,.400
F. Freeman1B,3,0,1,0,0,1,1,.361,.438,.701,P. SmithDH,2,1,0,0,0,1,0,.281,.429,.517
W. SmithC,3,1,2,0,0,1,0,.320,.410,.485,aR. GrichukPH-DH,1,0,0,0,0,0,0,.200,.254,.345
M. Muncy3B,4,0,2,1,0,0,0,.188,.309,.291,J. Naylor1B,4,1,1,0,0,0,0,.297,.373,.449
A. PagesRF,4,0,1,1,0,0,2,.278,.341,.476,E. Suarez3B,3,1,1,0,0,0,0,.200,.292,.467
M. ConfortoLF,3,0,0,0,0,1,0,.135,.278,.225,G. MorenoC,4,1,3,4,1,0,0,.253,.333,.319
H. Kim2B-CF,4,0,0,0,0,0,3,.313,.313,.313,L. Gurriel Jr.LF,4,0,1,0,0,0,2,.213,.240,.404
J. OutmanCF,2,0,0,0,0,0,1,.143,.333,.571,A. ThomasCF,3,0,0,0,0,0,2,.296,.333,.408
aE. HernándezPH-2B,2,0,0,0,0,0,1,.189,.247,.405,G. PerdomoSS,3,0,2,0,0,0,0,.293,.400,.466
team,35,3,9,3,1,3,9,,,,team,31,5,9,5,2,2,5,,,
O. Albies2B,5,0,0,0,0,0,1,.225,.285,.351,O. CruzCF,4,0,1,0,0,0,2,.246,.374,.476
A. Riley3B,4,0,2,0,0,0,0,.291,.333,.487,B. ReynoldsRF,3,1,1,0,0,0,1,.221,.282,.351
M. OzunaDH,3,0,0,0,0,1,1,.269,.425,.429,A. McCutchenDH,3,0,1,1,0,0,0,.259,.350,.407
M. Olson1B,4,0,0,0,0,0,2,.222,.358,.393,J. BartC,3,0,0,0,0,0,2,.255,.391,.351
E. WhiteLF-RF,4,1,1,0,0,0,1,.301,.346,.548,K. Hayes3B,3,0,0,0,0,0,2,.248,.299,.307
S. MurphyC,3,0,0,0,0,1,2,.217,.316,.494,M. Gorski1B,3,0,0,0,0,0,2,.182,.182,.409
M. Harris IICF,2,0,0,1,0,1,0,.226,.245,.349,A. Frazier2B,3,0,0,0,0,0,1,.222,.286,.306
S. FairchildRF,2,0,0,0,0,0,0,.043,.043,.130,A. CanarioLF,3,1,1,1,1,0,2,.136,.208,.273
aA. VerdugoPH-LF,2,1,1,0,0,0,1,.267,.321,.360,T. PhamLF,0,0,0,0,0,0,0,.183,.259,.221
N. AllenSS,3,0,2,0,0,0,0,.260,.311,.302,J. TrioloSS,3,1,1,1,1,0,0,.150,.212,.250
bD. BaldwinPH,1,0,1,1,0,0,0,.290,.353,.468,team,28,3,5,3,2,0,12,,,
L. WilliamsPR,0,0,0,0,0,0,0,.000,.000,.000,,,,,,,,,,,
team,33,2,7,2,0,3,8,,,,,,,,,,,,,,
S. HaggertyCF,4,0,1,1,0,0,1,.250,.250,.250,J. MalloyRF,2,0,0,0,0,1,1,.194,.356,.299
W. LangfordLF,4,0,0,0,0,0,3,.259,.333,.472,Z. McKinstryRF-3B,1,0,0,0,0,0,1,.280,.374,.407
J. HeimC,4,0,0,0,0,0,2,.277,.336,.416,G. Torres2B,2,0,0,0,0,2,0,.284,.353,.451
A. GarcíaRF,4,0,0,0,0,0,2,.226,.279,.391,R. GreeneLF,3,1,0,0,0,1,2,.253,.310,.452
M. Semien2B,3,0,0,0,0,0,2,.175,.253,.226,A. Ibanez3B,3,0,0,0,0,0,1,.246,.323,.386
J. Jung3B,3,0,0,0,0,0,1,.257,.296,.413,aK. CarpenterPH-RF,1,0,0,0,0,0,0,.276,.295,.504
J. SmithSS,3,1,1,0,0,0,0,.321,.395,.462,S. TorkelsonDH,2,0,0,0,0,1,0,.250,.355,.543
E. DuranDH,1,0,0,0,0,0,1,.000,.059,.000,C. Keith1B,3,1,2,1,0,0,0,.229,.357,.375
aE. CarterPH-DH,1,0,1,0,0,0,0,.214,.214,.214,D. DinglerC,3,0,1,1,0,0,0,.291,.311,.476
B. Crim1B,2,0,0,0,0,0,1,.000,.154,.000,J. BaezCF,3,0,0,0,0,0,0,.308,.345,.467
bJ. PedersonPH-1B,1,0,0,0,0,0,0,.130,.238,.207,T. SweeneySS,3,0,0,0,0,0,0,.262,.338,.377
team,30,1,3,1,0,0,13,,,,team,26,2,3,2,0,5,5,,,
L. NootbaarLF,5,1,1,0,0,1,1,.245,.373,.401,C. AbramsSS,4,0,3,0,0,0,1,.304,.368,.520
M. WinnSS,5,1,1,1,0,1,2,.263,.343,.421,J. WoodLF,4,0,1,0,0,0,1,.280,.379,.547
B. Donovan2B,4,1,1,0,0,1,1,.329,.386,.469,N. Lowe1B,4,0,0,0,0,0,1,.248,.331,.421
N. Arenado3B,5,1,3,0,0,0,1,.269,.351,.403,K. RuizC,4,0,1,0,0,0,0,.294,.346,.381
N. Gorman3B,0,0,0,0,0,0,0,.182,.296,.303,L. Garcia Jr.2B,3,0,0,0,0,0,0,.230,.288,.344
W. Contreras1B,4,1,2,3,0,1,0,.252,.340,.399,A. Rosario3B,3,0,1,0,0,0,2,.282,.301,.437
A. Burleson1B,0,0,0,0,0,0,0,.250,.296,.343,J. BellDH,3,0,0,0,0,0,1,.130,.219,.278
I. HerreraDH,4,0,1,2,0,0,1,.360,.414,.960,J. YoungCF,3,0,0,0,0,0,1,.213,.308,.255
J. WalkerRF,2,2,0,1,0,1,2,.193,.268,.263,D. CrewsRF,3,0,0,0,0,0,1,.183,.236,.305
P. PagesC,3,2,1,0,0,2,1,.242,.277,.389,team,31,0,6,0,0,0,8,,,
V. Scott IICF,3,1,1,1,0,1,0,.291,.361,.410,,,,,,,,,,,
team,35,10,11,8,0,8,9,,,,,,,,,,,,,,
J. ChourioCF,5,1,3,0,0,0,1,.267,.282,.467,Y. DiazDH,4,0,0,0,0,0,1,.248,.299,.418
B. Turang2B,4,1,0,0,0,1,1,.309,.377,.397,C. MorelLF,3,1,1,0,0,1,1,.223,.310,.369
W. ContrerasC,3,1,1,1,0,1,1,.244,.362,.331,T. JankowskiPR-RF,0,1,0,0,0,0,0,.278,.316,.333
C. YelichDH,4,0,1,0,0,0,1,.199,.299,.353,J. Caminero3B,4,0,2,0,0,0,0,.252,.282,.446
R. Hoskins1B,4,0,2,1,0,0,1,.274,.381,.425,B. Lowe2B,4,1,1,1,1,0,1,.200,.250,.323
A. MonasterioPR-1B,0,0,0,0,0,0,0,.000,.000,.000,D. JansenC,3,0,0,0,0,1,1,.152,.302,.215
S. FrelickRF,2,0,0,0,0,1,0,.292,.380,.392,C. Mead1B,4,0,1,0,0,0,2,.169,.242,.186
C. Durbin3B,4,0,1,1,0,0,0,.226,.310,.323,K. MisnerCF,0,0,0,0,0,0,0,.260,.303,.440
J. BauersLF,2,0,0,0,0,0,2,.250,.345,.479,T. WallsSS,2,1,1,1,0,2,0,.211,.298,.256
aD. CameronPH-LF,2,0,0,0,0,0,1,.143,.200,.143,J. CaballeroRF,2,0,1,0,0,1,0,.244,.337,.359
J. OrtizSS,3,0,0,0,0,0,0,.171,.230,.202,aJ. ArandaPH-1B,1,0,0,0,0,0,1,.330,.424,.557
bI. CollinsPH,1,0,0,0,0,0,1,.250,.354,.375,C. SimpsonCF-LF,3,0,0,0,0,0,0,.258,.286,.273
team,34,3,8,3,0,3,9,,,,team,30,4,7,2,1,5,7,,,
I. HappLF,3,0,0,0,0,1,1,.269,.364,.381,F. LindorSS,5,2,3,1,1,0,1,.297,.364,.497
K. TuckerRF,4,1,1,1,1,0,2,.283,.392,.559,J. SotoRF,4,1,2,2,1,1,1,.268,.391,.500
S. SuzukiDH,4,0,0,0,0,0,1,.245,.306,.503,P. Alonso1B,5,0,1,0,0,0,2,.324,.443,.627
M. Busch1B,4,1,2,1,1,0,1,.258,.352,.508,B. NimmoLF,3,1,1,0,0,1,0,.214,.277,.407
C. KellyC,3,0,0,0,0,0,1,.333,.472,.739,F. AlvarezC,4,1,1,0,0,0,2,.308,.372,.410
aV. BrujanPH,1,0,0,0,0,0,1,.200,.200,.300,B. Baty3B,4,1,2,1,1,0,0,.210,.246,.387
P. Crow-ArmstrongCF,3,0,1,0,0,1,1,.267,.308,.533,L. Acuna2B,4,0,1,1,0,0,0,.293,.353,.359
N. Hoerner2B,4,0,1,0,0,0,1,.281,.320,.345,J. McNeilDH,3,1,1,1,1,0,2,.237,.286,.500
D. SwansonSS,3,0,0,0,0,1,2,.232,.287,.430,aM. VientosPH-DH,1,0,0,0,0,0,0,.219,.299,.367
N. Lopez3B,1,0,0,0,0,2,0,.083,.313,.083,T. TaylorCF,4,0,1,0,0,0,0,.243,.291,.369
team,30,2,5,2,2,5,11,,,,team,37,7,13,6,4,2,8,,,
B. Stott2B,3,0,0,0,0,1,0,.271,.338,.406,S. KwanLF,3,1,1,0,0,1,0,.333,.394,.460
T. TurnerSS,4,0,2,0,0,0,0,.315,.379,.404,D. Schneemann2B,4,0,1,1,0,0,1,.284,.361,.554
B. Harper1B,4,0,0,0,0,0,3,.229,.349,.403,J. Ramirez3B,4,1,2,1,1,0,1,.278,.338,.466
K. SchwarberDH,3,0,0,0,0,1,2,.257,.402,.559,C. Santana1B,3,0,0,1,0,0,1,.229,.322,.344
N. CastellanosRF,4,0,2,0,0,0,1,.285,.333,.438,K. ManzardoDH,4,1,2,1,1,0,2,.221,.326,.504
M. KeplerLF,3,0,0,0,0,1,2,.240,.331,.421,B. NaylorC,4,0,1,0,0,0,2,.202,.294,.404
A. Bohm3B,3,0,1,0,0,1,0,.239,.278,.310,G. AriasSS,3,1,0,0,0,1,1,.280,.336,.441
J. RojasCF,3,0,1,0,0,1,1,.300,.346,.400,N. JonesRF,2,0,0,0,0,0,0,.159,.282,.295
R. MarchanC,3,0,0,0,0,1,1,.087,.250,.087,aJ. NoelPH-RF,2,0,0,0,0,0,0,.169,.189,.282
team,30,0,6,0,0,6,10,,,,A. MartinezCF,3,2,2,2,1,0,0,.325,.337,.446
,,,,,,,,,,,team,32,6,9,6,3,2,8,,,
J. DuranLF,5,0,0,0,0,0,1,.251,.303,.386,J. IndiaLF,4,0,1,0,0,0,1,.237,.338,.319
R. DeversDH,5,0,1,1,0,0,1,.253,.374,.447,D. WatersPR-RF-LF-CF,1,1,0,0,0,0,0,.282,.330,.412
A. Bregman3B,4,0,1,0,0,0,1,.316,.392,.587,B. Witt Jr.SS,3,0,0,0,0,2,2,.318,.392,.519
K. Campbell2B,5,0,1,0,0,0,1,.274,.368,.435,V. PasquantinoDH,5,0,1,1,0,0,2,.216,.267,.379
D. HamiltonPR-2B,0,0,0,0,0,0,0,.159,.196,.250,S. Perez1B,5,0,1,0,0,0,2,.239,.283,.373
W. AbreuRF,5,0,0,0,0,0,0,.273,.376,.539,M. Garcia3B,4,0,0,0,0,1,2,.316,.386,.493
T. StorySS,5,0,0,0,0,0,1,.245,.288,.358,M. Massey2B,4,1,2,0,0,1,0,.215,.232,.277
A. Toro1B,5,0,1,0,0,0,1,.143,.143,.143,M. CanhaRF-LF,3,0,0,0,0,0,0,.270,.349,.324
C. WongC,4,0,1,0,0,0,3,.158,.238,.158,aC. BiggioPH-RF-LF,1,0,0,0,0,0,0,.189,.317,.245
C. RafaelaCF,4,1,1,0,0,0,1,.239,.297,.350,F. FerminC,5,0,1,1,0,0,1,.260,.299,.315
team,42,1,6,1,0,0,10,,,,K. IsbelCF,3,0,2,0,0,0,1,.263,.265,.421
,,,,,,,,,,,bH. RenfroePH-RF,1,0,0,0,0,0,1,.150,.216,.188
,,,,,,,,,,,team,39,2,8,2,0,4,12,,,
X. EdwardsSS,3,1,1,0,0,2,0,.253,.333,.287,M. Vargas1B,3,0,0,0,0,1,0,.215,.312,.319
J. SánchezRF,4,0,2,1,0,0,1,.235,.321,.309,M. ThaissC,2,0,0,1,0,2,0,.226,.402,.339
E. Wagaman1B,4,0,0,0,0,1,1,.236,.282,.366,L. Robert Jr.CF,4,0,0,0,0,0,1,.186,.293,.326
A. RamirezC,5,0,1,0,0,0,0,.276,.311,.621,A. VaughnDH,4,1,1,1,1,0,2,.188,.224,.313
K. StowersLF,3,0,0,0,0,1,2,.295,.371,.492,J. Rojas3B,4,2,1,0,0,0,1,.286,.375,.286
C. Norby3B,4,0,1,0,0,0,0,.227,.271,.348,L. Sosa2B,4,1,2,0,0,0,1,.256,.277,.346
L. HicksDH,3,1,1,1,1,1,0,.254,.338,.433,B. BaldwinLF,2,1,0,1,0,0,1,.239,.274,.367
D. MyersCF,4,0,1,0,0,0,0,.338,.376,.488,M. TaylorRF,3,1,1,1,0,1,1,.197,.256,.342
J. Sanoja2B,4,0,0,0,0,0,1,.260,.295,.342,J. AmayaSS,4,0,1,1,0,0,1,.102,.125,.119
team,34,2,7,2,1,5,5,,,,team,30,6,6,5,1,4,8,,,
T. FriedlCF,2,0,0,0,0,2,1,.268,.343,.383,J. PenaSS,4,0,1,1,0,0,2,.279,.338,.429
M. McLain2B,3,0,0,0,0,1,2,.165,.289,.278,J. AltuveLF,4,0,2,0,0,0,0,.259,.304,.374
E. De La CruzSS,4,0,0,0,0,0,1,.252,.331,.381,I. Paredes3B,4,0,1,1,0,0,1,.256,.365,.391
A. HaysDH,4,0,1,0,0,0,2,.357,.419,.679,C. Walker1B,4,1,2,0,0,0,0,.213,.282,.353
G. LuxLF,3,0,0,0,0,1,2,.290,.385,.403,Y. DiazC,4,0,2,0,0,0,0,.231,.256,.364
S. Steer1B,4,0,1,0,0,0,1,.189,.259,.291,J. MeyersCF,3,0,1,0,0,0,0,.298,.351,.423
T. StephensonC,4,0,1,0,0,0,2,.192,.323,.423,Z. DezenzoRF,3,0,1,1,0,1,1,.273,.344,.400
R. HindsRF,4,0,0,0,0,0,3,.200,.273,.600,C. McCormickRF,0,0,0,0,0,0,0,.250,.344,.286
S. Espinal3B,3,0,1,0,0,1,1,.306,.364,.357,B. RodgersDH,4,1,1,0,0,0,3,.227,.306,.320
team,31,0,4,0,0,5,15,,,,M. Dubon2B,4,1,2,0,0,0,0,.236,.276,.273
,,,,,,,,,,,team,34,3,13,3,0,1,7,,,
M. YastrzemskiRF,3,0,0,0,0,0,1,.271,.377,.458,B. BuxtonCF,3,1,2,0,0,1,0,.279,.322,.550
aL. MatosPH,1,0,0,0,0,0,1,.196,.241,.412,T. LarnachDH,4,0,1,1,0,0,1,.225,.308,.348
W. AdamesSS,4,0,0,0,0,0,2,.224,.306,.349,T. France1B,4,1,1,0,0,0,1,.277,.344,.397
J. LeeCF,4,0,0,0,0,0,0,.293,.344,.476,B. Lee3B,4,0,0,0,0,0,2,.241,.294,.367
M. Chapman3B,3,1,1,1,1,0,0,.222,.360,.437,R. JeffersC,3,0,0,0,0,1,2,.257,.342,.396
W. FloresDH,3,0,0,0,0,0,1,.250,.301,.419,C. CorreaSS,4,0,2,1,0,0,0,.229,.268,.329
H. RamosLF,3,0,1,0,0,0,0,.253,.321,.418,W. CastroRF-2B,3,0,0,0,0,0,1,.215,.279,.329
L. Wade Jr.1B,3,0,0,0,0,0,1,.154,.252,.260,H. BaderLF,2,1,1,0,0,1,0,.289,.384,.454
P. BaileyC,3,0,0,0,0,0,1,.188,.227,.267,K. Clemens2B,1,0,0,0,0,0,1,.133,.235,.400
C. Koss2B,3,0,1,0,0,0,1,.209,.277,.209,aR. LewisPH,1,0,0,0,0,0,1,.000,.091,.000
team,30,1,3,1,1,0,8,,,,D. Keirsey Jr.RF,0,0,0,0,0,0,0,.069,.069,.069
,,,,,,,,,,,team,29,3,7,2,0,3,9,,,
F. Tatis Jr.RF,4,2,1,0,0,0,0,.317,.385,.540,B. DoyleCF,5,0,2,1,0,0,1,.226,.280,.365
aT. WadePH-3B,2,0,0,0,0,0,2,.280,.390,.340,J. BeckLF,5,1,1,1,1,0,0,.264,.320,.560
L. Arraez1B,6,2,3,0,0,0,0,.290,.333,.411,R. McMahon3B,5,3,3,1,1,0,1,.202,.320,.372
M. Machado3B,4,2,3,1,0,0,1,.319,.379,.478,H. GoodmanC,5,2,3,1,0,0,1,.277,.340,.446
B. LockridgeLF,1,1,1,0,0,0,0,.233,.283,.326,M. Toglia1B,3,1,1,1,1,2,2,.208,.283,.377
J. MerrillCF,5,1,3,2,0,0,1,.420,.455,.740,M. MoniakRF,4,0,1,1,0,0,1,.223,.283,.417
X. BogaertsSS,2,0,0,1,0,1,0,.242,.329,.336,K. FarmerSS,5,1,2,2,0,0,0,.248,.273,.343
bJ. IglesiasPH-SS,1,0,0,0,0,0,0,.222,.278,.267,N. MartiniDH,3,0,0,0,0,0,0,.233,.309,.260
J. Cronenworth2B,3,2,1,1,0,2,1,.263,.429,.474,aS. BouchardPH-DH,2,1,1,1,0,0,0,.172,.250,.259
G. SheetsDH,5,1,2,4,0,0,1,.284,.345,.461,A. Amador2B,4,0,1,0,0,0,0,.160,.222,.300
J. HeywardLF-RF,5,1,1,1,0,0,0,.194,.243,.274,team,41,9,15,9,3,2,6,,,
